,alb_state_key,alb_num,alb_id,state,state_num,st_group_alb_search_avg,alb_group_st_search_avg,alb_r_date,record_type,tvflag,st_alb_pop_group,album_event,alb_track_cnt,wk1_alb_sales,tot_alb_plays,top_s_cnt,avg_daily_alb_streams,top_alb_count,top_alb_n,days_sr,alb_ann_day,alb_ann_yr,alb_r_day,alb_r_yr,acou_m,dance_m,ener_m,instru_m,live_m,loud_m,speech_m,temp_m,val_m,dur_m,color,alb_genre
263,"FEARTV, District of Columbia",10,FEARTV,District of Columbia,9,85.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
264,"FEARTV, Florida",10,FEARTV,Florida,10,40.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
265,"FEARTV, Georgia",10,FEARTV,Georgia,11,46.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
266,"FEARTV, Hawaii",10,FEARTV,Hawaii,12,39.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
267,"FEARTV, Idaho",10,FEARTV,Idaho,13,58.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
268,"FEARTV, Illinois",10,FEARTV,Illinois,14,58.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
269,"FEARTV, Indiana",10,FEARTV,Indiana,15,58.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
270,"FEARTV, Iowa",10,FEARTV,Iowa,16,59.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
271,"FEARTV, Kansas",10,FEARTV,Kansas,17,52.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
272,"FEARTV, Kentucky",10,FEARTV,Kentucky,18,51.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
273,"FEARTV, Louisiana",10,FEARTV,Louisiana,19,43.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
274,"FEARTV, Maine",10,FEARTV,Maine,20,71.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
275,"FEARTV, Maryland",10,FEARTV,Maryland,21,57.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
276,"FEARTV, Massachusetts",10,FEARTV,Massachusetts,22,86.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
277,"FEARTV, Michigan",10,FEARTV,Michigan,23,51.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
278,"FEARTV, Minnesota",10,FEARTV,Minnesota,24,63.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
279,"FEARTV, Mississippi",10,FEARTV,Mississippi,25,37.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
280,"FEARTV, Missouri",10,FEARTV,Missouri,26,51.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
281,"FEARTV, Montana",10,FEARTV,Montana,27,49.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
282,"FEARTV, Nebraska",10,FEARTV,Nebraska,28,57.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
283,"FEARTV, Nevada",10,FEARTV,Nevada,29,38.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
284,"FEARTV, New Hampshire",10,FEARTV,New Hampshire,30,72.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
285,"FEARTV, New Jersey",10,FEARTV,New Jersey,31,55.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
286,"FEARTV, New Mexico",10,FEARTV,New Mexico,32,48.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
287,"FEARTV, New York",10,FEARTV,New York,33,50.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
288,"FEARTV, North Carolina",10,FEARTV,North Carolina,34,53.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
289,"FEARTV, North Dakota",10,FEARTV,North Dakota,35,46.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
290,"FEARTV, Ohio",10,FEARTV,Ohio,36,53.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
291,"FEARTV, Oklahoma",10,FEARTV,Oklahoma,37,50.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
292,"FEARTV, Oregon",10,FEARTV,Oregon,38,62.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
293,"FEARTV, Pennsylvania",10,FEARTV,Pennsylvania,39,62.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
294,"FEARTV, Rhode Island",10,FEARTV,Rhode Island,40,81.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
295,"FEARTV, South Carolina",10,FEARTV,South Carolina,41,46.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
296,"FEARTV, South Dakota",10,FEARTV,South Dakota,42,52.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
297,"FEARTV, Tennessee",10,FEARTV,Tennessee,43,60.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
298,"FEARTV, Texas",10,FEARTV,Texas,44,45.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
299,"FEARTV, Utah",10,FEARTV,Utah,45,78.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
300,"FEARTV, Vermont",10,FEARTV,Vermont,46,79.0,56.0,2021-04-09,Taylor's Version,True,High search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
301,"FEARTV, Virginia",10,FEARTV,Virginia,47,61.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
302,"FEARTV, Washington",10,FEARTV,Washington,48,59.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
303,"FEARTV, West Virginia",10,FEARTV,West Virginia,49,49.0,56.0,2021-04-09,Taylor's Version,True,Low search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
304,"FEARTV, Wisconsin",10,FEARTV,Wisconsin,50,58.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
305,"FEARTV, Wyoming",10,FEARTV,Wyoming,51,53.0,56.0,2021-04-09,Taylor's Version,True,Medium search popularity,Fearless(Taylor's Version),26,179000.0,3776863210.0,8,4000902.0,121,0,944,11,2021,9,2021,0.111,0.566,0.625,0.0,0.13,-6.089,0.03435,129.0315,0.4225,241989.5,darkgoldenrod,country
306,"FOLK, Alabama",8,FOLK,Alabama,1,46.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
307,"FOLK, Alaska",8,FOLK,Alaska,2,43.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
308,"FOLK, Arizona",8,FOLK,Arizona,3,47.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
309,"FOLK, Arkansas",8,FOLK,Arkansas,4,44.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
310,"FOLK, California",8,FOLK,California,5,45.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
311,"FOLK, Colorado",8,FOLK,Colorado,6,58.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
312,"FOLK, Connecticut",8,FOLK,Connecticut,7,68.0,52.0,2020-07-24,original,False,High search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
313,"FOLK, Delaware",8,FOLK,Delaware,8,50.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
314,"FOLK, District of Columbia",8,FOLK,District of Columbia,9,87.0,52.0,2020-07-24,original,False,High search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
315,"FOLK, Florida",8,FOLK,Florida,10,38.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
316,"FOLK, Georgia",8,FOLK,Georgia,11,45.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
317,"FOLK, Hawaii",8,FOLK,Hawaii,12,42.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
318,"FOLK, Idaho",8,FOLK,Idaho,13,52.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
319,"FOLK, Illinois",8,FOLK,Illinois,14,50.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
320,"FOLK, Indiana",8,FOLK,Indiana,15,49.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
321,"FOLK, Iowa",8,FOLK,Iowa,16,52.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
322,"FOLK, Kansas",8,FOLK,Kansas,17,48.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
323,"FOLK, Kentucky",8,FOLK,Kentucky,18,48.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
324,"FOLK, Louisiana",8,FOLK,Louisiana,19,40.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
325,"FOLK, Maine",8,FOLK,Maine,20,60.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
326,"FOLK, Maryland",8,FOLK,Maryland,21,46.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
327,"FOLK, Massachusetts",8,FOLK,Massachusetts,22,75.0,52.0,2020-07-24,original,False,High search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
328,"FOLK, Michigan",8,FOLK,Michigan,23,47.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
329,"FOLK, Minnesota",8,FOLK,Minnesota,24,61.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
330,"FOLK, Mississippi",8,FOLK,Mississippi,25,36.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
331,"FOLK, Missouri",8,FOLK,Missouri,26,51.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
332,"FOLK, Montana",8,FOLK,Montana,27,57.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
333,"FOLK, Nebraska",8,FOLK,Nebraska,28,60.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
334,"FOLK, Nevada",8,FOLK,Nevada,29,39.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
335,"FOLK, New Hampshire",8,FOLK,New Hampshire,30,69.0,52.0,2020-07-24,original,False,High search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
336,"FOLK, New Jersey",8,FOLK,New Jersey,31,51.0,52.0,2020-07-24,original,False,Medium search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
337,"FOLK, New Mexico",8,FOLK,New Mexico,32,45.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
338,"FOLK, New York",8,FOLK,New York,33,48.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
339,"FOLK, North Carolina",8,FOLK,North Carolina,34,46.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
340,"FOLK, North Dakota",8,FOLK,North Dakota,35,37.0,52.0,2020-07-24,original,False,Low search popularity,folklore,17,615000.0,6156253069.0,16,5119556.0,171,0,1201,24,2020,24,2020,0.75,0.593,0.376,1.5e-05,0.105,-10.064,0.0363,119.58,0.404,234000.0,grey,alt
