,chart_week,chart_position,song_title,artist,prior_wk_position,peak_pos,wks_on_chart,alb_title,song_r_date,track,acou,dance,ener,instru,live,loud,speech,temp,val,pop,dur,alb_id,song_id,days,tot_streams,last_stream_update,avg_daily_streams,top_song,top_song_flag,top_s_cnt,record_type,alb_num,alb_ann_mo,alb_ann_day,alb_ann_yr,alb_ann_date,alb_r_mo,alb_r_day,alb_r_yr,alb_r_date,wk1_alb_sales,top_alb_count,top_alb_normal,alb_track_cnt,tvflag,sales_group,tot_streams_group,alb_genre,song_cluster_num,song_cluster_color
56,1/15/2022,55.0,All Too Well (Taylor's Version),Taylor Swift,66.0,1.0,8.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
57,1/8/2022,66.0,All Too Well (Taylor's Version),Taylor Swift,68.0,1.0,7.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
58,1/1/2022,68.0,All Too Well (Taylor's Version),Taylor Swift,59.0,1.0,6.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
59,12/25/2021,59.0,All Too Well (Taylor's Version),Taylor Swift,42.0,1.0,5.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
60,12/18/2021,42.0,All Too Well (Taylor's Version),Taylor Swift,21.0,1.0,4.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
61,12/11/2021,21.0,All Too Well (Taylor's Version),Taylor Swift,4.0,1.0,3.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
62,12/4/2021,4.0,All Too Well (Taylor's Version),Taylor Swift,1.0,1.0,2.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
63,11/27/2021,1.0,All Too Well (Taylor's Version),Taylor Swift,0.0,1.0,1.0,Red (Taylor's Version),11/12/2021,5.0,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78.0,329160.0,REDTV,REDTV05,727.0,57826282.0,11/9/2023,79540.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
64,11/18/2023,89.0,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,20.0,20.0,2.0,1989 (Taylor's Version)[Deluxe],10/27/2023,5.0,0.000656,0.588,0.721,0.0,0.131,-5.579,0.0317,96.997,0.52,79.0,193289.0,1989TV,1989TV05,13.0,31008534.0,11/9/2023,2385271.0,top song,True,14.0,Taylor's Version,14.0,August,9.0,2023.0,8/9/2023,October,27.0,2023.0,10/27/2023,1359000.0,1.0,0.076923077,22.0,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,purple
65,11/11/2023,20.0,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,0.0,20.0,1.0,1989 (Taylor's Version)[Deluxe],10/27/2023,5.0,0.000656,0.588,0.721,0.0,0.131,-5.579,0.0317,96.997,0.52,79.0,193289.0,1989TV,1989TV05,13.0,31008534.0,11/9/2023,2385271.0,top song,True,14.0,Taylor's Version,14.0,August,9.0,2023.0,8/9/2023,October,27.0,2023.0,10/27/2023,1359000.0,1.0,0.076923077,22.0,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,purple
66,11/4/2023,20.0,Anti-Hero,Taylor Swift,25.0,1.0,53.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
67,10/28/2023,25.0,Anti-Hero,Taylor Swift,41.0,1.0,52.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
68,10/21/2023,41.0,Anti-Hero,Taylor Swift,20.0,1.0,51.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
69,10/14/2023,20.0,Anti-Hero,Taylor Swift,21.0,1.0,50.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
70,10/7/2023,21.0,Anti-Hero,Taylor Swift,26.0,1.0,49.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
71,9/30/2023,26.0,Anti-Hero,Taylor Swift,31.0,1.0,48.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
72,9/23/2023,31.0,Anti-Hero,Taylor Swift,20.0,1.0,47.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
73,9/16/2023,20.0,Anti-Hero,Taylor Swift,32.0,1.0,46.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
74,9/9/2023,32.0,Anti-Hero,Taylor Swift,18.0,1.0,45.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
75,9/2/2023,18.0,Anti-Hero,Taylor Swift,20.0,1.0,44.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
76,8/26/2023,20.0,Anti-Hero,Taylor Swift,18.0,1.0,43.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
77,8/19/2023,18.0,Anti-Hero,Taylor Swift,31.0,1.0,42.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
78,8/12/2023,31.0,Anti-Hero,Taylor Swift,22.0,1.0,41.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
79,8/5/2023,22.0,Anti-Hero,Taylor Swift,19.0,1.0,40.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
80,7/29/2023,19.0,Anti-Hero,Taylor Swift,20.0,1.0,39.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
81,7/22/2023,20.0,Anti-Hero,Taylor Swift,18.0,1.0,38.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
82,7/15/2023,18.0,Anti-Hero,Taylor Swift,16.0,1.0,37.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
83,7/8/2023,16.0,Anti-Hero,Taylor Swift,12.0,1.0,36.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
84,7/1/2023,12.0,Anti-Hero,Taylor Swift,12.0,1.0,35.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
85,6/24/2023,12.0,Anti-Hero,Taylor Swift,11.0,1.0,34.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
86,6/17/2023,11.0,Anti-Hero,Taylor Swift,11.0,1.0,33.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
87,6/10/2023,11.0,Anti-Hero,Taylor Swift,12.0,1.0,32.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
88,6/3/2023,12.0,Anti-Hero,Taylor Swift,10.0,1.0,31.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
89,5/27/2023,10.0,Anti-Hero,Taylor Swift,10.0,1.0,30.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
90,5/20/2023,10.0,Anti-Hero,Taylor Swift,10.0,1.0,29.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
91,5/13/2023,10.0,Anti-Hero,Taylor Swift,10.0,1.0,28.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
92,5/6/2023,10.0,Anti-Hero,Taylor Swift,11.0,1.0,27.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
93,4/29/2023,11.0,Anti-Hero,Taylor Swift,9.0,1.0,26.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
94,4/22/2023,9.0,Anti-Hero,Taylor Swift,8.0,1.0,25.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
95,4/15/2023,8.0,Anti-Hero,Taylor Swift,9.0,1.0,24.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
96,4/8/2023,9.0,Anti-Hero,Taylor Swift,7.0,1.0,23.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
97,4/1/2023,7.0,Anti-Hero,Taylor Swift,7.0,1.0,22.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
98,3/25/2023,7.0,Anti-Hero,Taylor Swift,12.0,1.0,21.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
99,3/18/2023,12.0,Anti-Hero,Taylor Swift,9.0,1.0,20.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
100,3/11/2023,9.0,Anti-Hero,Taylor Swift,8.0,1.0,19.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
101,3/4/2023,8.0,Anti-Hero,Taylor Swift,8.0,1.0,18.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
102,2/25/2023,8.0,Anti-Hero,Taylor Swift,7.0,1.0,17.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
103,2/18/2023,7.0,Anti-Hero,Taylor Swift,4.0,1.0,16.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
104,2/11/2023,4.0,Anti-Hero,Taylor Swift,3.0,1.0,15.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
105,2/4/2023,3.0,Anti-Hero,Taylor Swift,3.0,1.0,14.0,Midnights (The Til Dawn Edition),10/21/2022,3.0,0.115,0.637,0.649,1.22e-06,0.147,-6.59,0.0584,96.935,0.497,70.0,200690.0,MIDN,MIDN03,384.0,1223814965.0,11/9/2023,3187018.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,orange
