period_state,period,period_start_date,state,g_search_score,album_event,album_id,album_release_date,album_release_day,periods_from_release,us_search_avg,us_peak_search,global_search_avg,global_peak_search
"2020/12/11-2020/12/23, North Dakota",2020/12/11-2020/12/23,2020-12-11,North Dakota,34,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Ohio",2020/12/11-2020/12/23,2020-12-11,Ohio,46,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Oklahoma",2020/12/11-2020/12/23,2020-12-11,Oklahoma,42,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Oregon",2020/12/11-2020/12/23,2020-12-11,Oregon,56,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Pennsylvania",2020/12/11-2020/12/23,2020-12-11,Pennsylvania,52,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Rhode Island",2020/12/11-2020/12/23,2020-12-11,Rhode Island,69,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, South Carolina",2020/12/11-2020/12/23,2020-12-11,South Carolina,43,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, South Dakota",2020/12/11-2020/12/23,2020-12-11,South Dakota,36,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Tennessee",2020/12/11-2020/12/23,2020-12-11,Tennessee,55,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Texas",2020/12/11-2020/12/23,2020-12-11,Texas,36,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Utah",2020/12/11-2020/12/23,2020-12-11,Utah,73,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Vermont",2020/12/11-2020/12/23,2020-12-11,Vermont,76,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Virginia",2020/12/11-2020/12/23,2020-12-11,Virginia,52,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Washington",2020/12/11-2020/12/23,2020-12-11,Washington,57,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, West Virginia",2020/12/11-2020/12/23,2020-12-11,West Virginia,34,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Wisconsin",2020/12/11-2020/12/23,2020-12-11,Wisconsin,50,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/11-2020/12/23, Wyoming",2020/12/11-2020/12/23,2020-12-11,Wyoming,36,evermore,EVER,2020-12-11,Friday,0,36,2020-12-11,39,2020-12-11
"2020/12/24-2021/01/05, Alabama",2020/12/24-2021/01/05,2020-12-24,Alabama,62,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Alaska",2020/12/24-2021/01/05,2020-12-24,Alaska,62,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Arizona",2020/12/24-2021/01/05,2020-12-24,Arizona,58,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Arkansas",2020/12/24-2021/01/05,2020-12-24,Arkansas,65,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, California",2020/12/24-2021/01/05,2020-12-24,California,57,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Colorado",2020/12/24-2021/01/05,2020-12-24,Colorado,65,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Connecticut",2020/12/24-2021/01/05,2020-12-24,Connecticut,82,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Delaware",2020/12/24-2021/01/05,2020-12-24,Delaware,46,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, District of Columbia",2020/12/24-2021/01/05,2020-12-24,District of Columbia,81,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Florida",2020/12/24-2021/01/05,2020-12-24,Florida,48,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Georgia",2020/12/24-2021/01/05,2020-12-24,Georgia,53,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Hawaii",2020/12/24-2021/01/05,2020-12-24,Hawaii,44,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Idaho",2020/12/24-2021/01/05,2020-12-24,Idaho,80,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Illinois",2020/12/24-2021/01/05,2020-12-24,Illinois,67,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Indiana",2020/12/24-2021/01/05,2020-12-24,Indiana,70,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Iowa",2020/12/24-2021/01/05,2020-12-24,Iowa,60,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Kansas",2020/12/24-2021/01/05,2020-12-24,Kansas,65,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Kentucky",2020/12/24-2021/01/05,2020-12-24,Kentucky,68,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Louisiana",2020/12/24-2021/01/05,2020-12-24,Louisiana,42,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Maine",2020/12/24-2021/01/05,2020-12-24,Maine,72,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Maryland",2020/12/24-2021/01/05,2020-12-24,Maryland,62,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Massachusetts",2020/12/24-2021/01/05,2020-12-24,Massachusetts,97,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Michigan",2020/12/24-2021/01/05,2020-12-24,Michigan,64,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Minnesota",2020/12/24-2021/01/05,2020-12-24,Minnesota,73,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Mississippi",2020/12/24-2021/01/05,2020-12-24,Mississippi,45,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Missouri",2020/12/24-2021/01/05,2020-12-24,Missouri,64,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Montana",2020/12/24-2021/01/05,2020-12-24,Montana,60,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Nebraska",2020/12/24-2021/01/05,2020-12-24,Nebraska,66,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Nevada",2020/12/24-2021/01/05,2020-12-24,Nevada,44,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, New Hampshire",2020/12/24-2021/01/05,2020-12-24,New Hampshire,95,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, New Jersey",2020/12/24-2021/01/05,2020-12-24,New Jersey,65,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, New Mexico",2020/12/24-2021/01/05,2020-12-24,New Mexico,57,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, New York",2020/12/24-2021/01/05,2020-12-24,New York,56,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, North Carolina",2020/12/24-2021/01/05,2020-12-24,North Carolina,58,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, North Dakota",2020/12/24-2021/01/05,2020-12-24,North Dakota,56,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Ohio",2020/12/24-2021/01/05,2020-12-24,Ohio,69,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Oklahoma",2020/12/24-2021/01/05,2020-12-24,Oklahoma,57,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Oregon",2020/12/24-2021/01/05,2020-12-24,Oregon,74,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Pennsylvania",2020/12/24-2021/01/05,2020-12-24,Pennsylvania,72,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Rhode Island",2020/12/24-2021/01/05,2020-12-24,Rhode Island,100,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, South Carolina",2020/12/24-2021/01/05,2020-12-24,South Carolina,52,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, South Dakota",2020/12/24-2021/01/05,2020-12-24,South Dakota,70,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Tennessee",2020/12/24-2021/01/05,2020-12-24,Tennessee,73,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Texas",2020/12/24-2021/01/05,2020-12-24,Texas,52,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Utah",2020/12/24-2021/01/05,2020-12-24,Utah,85,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Vermont",2020/12/24-2021/01/05,2020-12-24,Vermont,59,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Virginia",2020/12/24-2021/01/05,2020-12-24,Virginia,63,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Washington",2020/12/24-2021/01/05,2020-12-24,Washington,68,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, West Virginia",2020/12/24-2021/01/05,2020-12-24,West Virginia,50,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Wisconsin",2020/12/24-2021/01/05,2020-12-24,Wisconsin,65,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2020/12/24-2021/01/05, Wyoming",2020/12/24-2021/01/05,2020-12-24,Wyoming,58,evermore,EVER,2020-12-11,Friday,1,79,2021-01-01,86,2021-01-01
"2021/01/06-2021/01/18, Alabama",2021/01/06-2021/01/18,2021-01-06,Alabama,51,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Alaska",2021/01/06-2021/01/18,2021-01-06,Alaska,53,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Arizona",2021/01/06-2021/01/18,2021-01-06,Arizona,64,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Arkansas",2021/01/06-2021/01/18,2021-01-06,Arkansas,52,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, California",2021/01/06-2021/01/18,2021-01-06,California,57,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Colorado",2021/01/06-2021/01/18,2021-01-06,Colorado,71,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Connecticut",2021/01/06-2021/01/18,2021-01-06,Connecticut,83,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Delaware",2021/01/06-2021/01/18,2021-01-06,Delaware,51,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, District of Columbia",2021/01/06-2021/01/18,2021-01-06,District of Columbia,70,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Florida",2021/01/06-2021/01/18,2021-01-06,Florida,45,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Georgia",2021/01/06-2021/01/18,2021-01-06,Georgia,51,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Hawaii",2021/01/06-2021/01/18,2021-01-06,Hawaii,49,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Idaho",2021/01/06-2021/01/18,2021-01-06,Idaho,60,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Illinois",2021/01/06-2021/01/18,2021-01-06,Illinois,62,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Indiana",2021/01/06-2021/01/18,2021-01-06,Indiana,59,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Iowa",2021/01/06-2021/01/18,2021-01-06,Iowa,56,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Kansas",2021/01/06-2021/01/18,2021-01-06,Kansas,51,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Kentucky",2021/01/06-2021/01/18,2021-01-06,Kentucky,56,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Louisiana",2021/01/06-2021/01/18,2021-01-06,Louisiana,45,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Maine",2021/01/06-2021/01/18,2021-01-06,Maine,72,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Maryland",2021/01/06-2021/01/18,2021-01-06,Maryland,58,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Massachusetts",2021/01/06-2021/01/18,2021-01-06,Massachusetts,88,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Michigan",2021/01/06-2021/01/18,2021-01-06,Michigan,58,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Minnesota",2021/01/06-2021/01/18,2021-01-06,Minnesota,67,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Mississippi",2021/01/06-2021/01/18,2021-01-06,Mississippi,43,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Missouri",2021/01/06-2021/01/18,2021-01-06,Missouri,63,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Montana",2021/01/06-2021/01/18,2021-01-06,Montana,74,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Nebraska",2021/01/06-2021/01/18,2021-01-06,Nebraska,80,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Nevada",2021/01/06-2021/01/18,2021-01-06,Nevada,46,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, New Hampshire",2021/01/06-2021/01/18,2021-01-06,New Hampshire,84,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, New Jersey",2021/01/06-2021/01/18,2021-01-06,New Jersey,65,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, New Mexico",2021/01/06-2021/01/18,2021-01-06,New Mexico,40,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, New York",2021/01/06-2021/01/18,2021-01-06,New York,59,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, North Carolina",2021/01/06-2021/01/18,2021-01-06,North Carolina,58,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, North Dakota",2021/01/06-2021/01/18,2021-01-06,North Dakota,59,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Ohio",2021/01/06-2021/01/18,2021-01-06,Ohio,65,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Oklahoma",2021/01/06-2021/01/18,2021-01-06,Oklahoma,46,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Oregon",2021/01/06-2021/01/18,2021-01-06,Oregon,64,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Pennsylvania",2021/01/06-2021/01/18,2021-01-06,Pennsylvania,65,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Rhode Island",2021/01/06-2021/01/18,2021-01-06,Rhode Island,71,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, South Carolina",2021/01/06-2021/01/18,2021-01-06,South Carolina,57,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, South Dakota",2021/01/06-2021/01/18,2021-01-06,South Dakota,36,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Tennessee",2021/01/06-2021/01/18,2021-01-06,Tennessee,66,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Texas",2021/01/06-2021/01/18,2021-01-06,Texas,51,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Utah",2021/01/06-2021/01/18,2021-01-06,Utah,90,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Vermont",2021/01/06-2021/01/18,2021-01-06,Vermont,100,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Virginia",2021/01/06-2021/01/18,2021-01-06,Virginia,72,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Washington",2021/01/06-2021/01/18,2021-01-06,Washington,71,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, West Virginia",2021/01/06-2021/01/18,2021-01-06,West Virginia,60,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Wisconsin",2021/01/06-2021/01/18,2021-01-06,Wisconsin,67,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/01/06-2021/01/18, Wyoming",2021/01/06-2021/01/18,2021-01-06,Wyoming,62,evermore,EVER,2020-12-11,Friday,2,84,2021-01-08,84,2021-01-09
"2021/03/14-2021/03/26, Alabama",2021/03/14-2021/03/26,2021-03-14,Alabama,48,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Alaska",2021/03/14-2021/03/26,2021-03-14,Alaska,35,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Arizona",2021/03/14-2021/03/26,2021-03-14,Arizona,50,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Arkansas",2021/03/14-2021/03/26,2021-03-14,Arkansas,46,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, California",2021/03/14-2021/03/26,2021-03-14,California,59,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Colorado",2021/03/14-2021/03/26,2021-03-14,Colorado,61,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Connecticut",2021/03/14-2021/03/26,2021-03-14,Connecticut,85,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Delaware",2021/03/14-2021/03/26,2021-03-14,Delaware,52,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, District of Columbia",2021/03/14-2021/03/26,2021-03-14,District of Columbia,92,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Florida",2021/03/14-2021/03/26,2021-03-14,Florida,43,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Georgia",2021/03/14-2021/03/26,2021-03-14,Georgia,47,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Hawaii",2021/03/14-2021/03/26,2021-03-14,Hawaii,34,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Idaho",2021/03/14-2021/03/26,2021-03-14,Idaho,57,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Illinois",2021/03/14-2021/03/26,2021-03-14,Illinois,63,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Indiana",2021/03/14-2021/03/26,2021-03-14,Indiana,52,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Iowa",2021/03/14-2021/03/26,2021-03-14,Iowa,56,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Kansas",2021/03/14-2021/03/26,2021-03-14,Kansas,50,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Kentucky",2021/03/14-2021/03/26,2021-03-14,Kentucky,51,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Louisiana",2021/03/14-2021/03/26,2021-03-14,Louisiana,41,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Maine",2021/03/14-2021/03/26,2021-03-14,Maine,66,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Maryland",2021/03/14-2021/03/26,2021-03-14,Maryland,60,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Massachusetts",2021/03/14-2021/03/26,2021-03-14,Massachusetts,98,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Michigan",2021/03/14-2021/03/26,2021-03-14,Michigan,49,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Minnesota",2021/03/14-2021/03/26,2021-03-14,Minnesota,63,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Mississippi",2021/03/14-2021/03/26,2021-03-14,Mississippi,46,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Missouri",2021/03/14-2021/03/26,2021-03-14,Missouri,52,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Montana",2021/03/14-2021/03/26,2021-03-14,Montana,42,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Nebraska",2021/03/14-2021/03/26,2021-03-14,Nebraska,66,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, Nevada",2021/03/14-2021/03/26,2021-03-14,Nevada,42,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, New Hampshire",2021/03/14-2021/03/26,2021-03-14,New Hampshire,83,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, New Jersey",2021/03/14-2021/03/26,2021-03-14,New Jersey,57,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, New Mexico",2021/03/14-2021/03/26,2021-03-14,New Mexico,45,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
"2021/03/14-2021/03/26, New York",2021/03/14-2021/03/26,2021-03-14,New York,54,Fearless(Taylor's Version),FEARTV,2021-04-09,Friday,-2,25,2021-03-15,30,2021-03-15
